time|simcarPos|simcarHeading|simcarFracIndex|simcarSpeed|simcarRoadIndex|eyeLocationX|eyeLocationY|nearPoint|farPoint|carPoint|steerAngle|accelerator|brake|autocarPos|autocarHeading|autocarFracIndex|autocarSpeed|currentspeed|imaginedSpeedlimit|lanepos|followedLane|visAttention|turning|block|signVis
178.80|(6792.28,-.04)|(1.00,-.00)|6791.276455843293|24.586499776486363|6791|0|0|(6802.28,.00)|(6890.62,.00)|(6810.31,.00)|-0.01|1.00|0.00|(6812.28,.00)|(1.00,.00)|6811.276455843293|24.586499776486363|0|null|2.4891257150211628|0|null|false|0|false
178.85|(6794.25,-.05)|(1.00,-.00)|6793.246025053538|24.586499776486363|6793|0|0|(6804.25,.00)|(6892.59,.00)|(6812.28,.00)|-0.01|1.00|0.00|(6814.25,.00)|(1.00,.00)|6813.246025053538|24.586499776486363|0|null|2.4874360663397015|0|null|false|0|false
178.90|(6796.22,-.05)|(1.00,-.00)|6795.215595313067|24.586499776486363|6795|0|0|(6806.22,.00)|(6894.56,.00)|(6814.25,.00)|-0.01|1.00|0.00|(6816.22,.00)|(1.00,.00)|6815.215595313067|24.586499776486363|0|null|2.485824380189974|0|null|false|0|false
178.95|(6798.19,-.06)|(1.00,-.00)|6797.185166565541|24.586499776486363|6797|0|0|(6808.19,.00)|(6896.53,.00)|(6816.22,.00)|-0.01|1.00|0.00|(6818.19,.00)|(1.00,.00)|6817.185166565541|24.586499776486363|0|null|2.484287758009512|0|null|false|0|false
179.00|(6800.15,-.06)|(1.00,-.00)|6799.15473873378|24.586499776486363|6799|0|0|(6810.15,.00)|(6898.50,.00)|(6818.19,.00)|-0.01|1.00|0.00|(6820.15,.00)|(1.00,.00)|6819.15473873378|24.586499776486363|0|null|2.482820953281183|0|null|false|0|false
179.05|(6802.12,-.07)|(1.00,-.00)|6801.124311721886|24.586499776486363|6801|0|0|(6812.12,.00)|(6900.47,.00)|(6820.15,.00)|-0.01|1.00|0.00|(6822.12,.00)|(1.00,.00)|6821.124311721886|24.586499776486363|0|null|2.481416394818767|0|null|false|0|false
179.10|(6804.09,-.07)|(1.00,-.00)|6803.093885591246|24.586499776486363|6803|0|0|(6814.09,.00)|(6902.44,.00)|(6822.12,.00)|0.02|1.00|0.00|(6824.09,.00)|(1.00,.00)|6823.093885591246|24.586499776486363|0|null|2.4805229400443096|0|null|false|0|false
179.15|(6806.06,-.07)|(1.00,-.00)|6805.063461100426|24.586499776486363|6805|0|0|(6816.06,.00)|(6904.41,.00)|(6824.09,.00)|0.02|1.00|0.00|(6826.06,.00)|(1.00,.00)|6825.063461100426|24.586499776486363|0|null|2.479827468874532|0|null|false|0|false
179.20|(6808.03,-.08)|(1.00,-.00)|6807.033037927857|24.586499776486363|6807|0|0|(6818.03,.00)|(6906.38,.00)|(6826.06,.00)|0.02|1.00|0.00|(6828.03,.00)|(1.00,.00)|6827.033037927857|24.586499776486363|0|null|2.4793174760575543|0|null|false|0|false
179.25|(6810.00,-.08)|(1.00,-.00)|6809.002615783747|24.586499776486363|6809|0|0|(6820.00,.00)|(6908.35,.00)|(6828.03,.00)|0.02|1.00|0.00|(6830.00,.00)|(1.00,.00)|6829.002615783747|24.586499776486363|0|null|2.4789784966447|0|null|false|0|false
179.30|(6811.97,-.08)|(1.00,-.00)|6810.972194415732|24.586499776486363|6810|0|0|(6821.97,.00)|(6910.32,.00)|(6830.00,.00)|0.02|1.00|0.00|(6831.97,.00)|(1.00,.00)|6830.972194415732|24.586499776486363|0|null|2.4787943431404207|0|null|false|0|false
179.35|(6813.94,-.08)|(1.00,-.00)|6812.941773612112|24.586499776486363|6812|0|0|(6823.94,.00)|(6912.29,.00)|(6831.97,.00)|0.02|1.00|0.00|(6833.94,.00)|(1.00,.00)|6832.941773612112|24.586499776486363|0|null|2.478747372572901|0|null|false|0|false
179.40|(6815.91,-.08)|(1.00,-.00)|6814.911353202698|24.586499776486363|6814|0|0|(6825.91,.00)|(6914.26,.00)|(6833.94,.00)|0.02|1.00|0.00|(6835.91,.00)|(1.00,.00)|6834.911353202698|24.586499776486363|0|null|2.4788187783546984|0|null|false|0|false
179.45|(6817.88,-.08)|(1.00,-.00)|6816.880933057364|24.586499776486363|6816|0|0|(6827.88,.00)|(6916.23,.00)|(6835.91,.00)|0.02|1.00|0.00|(6837.88,.00)|(1.00,.00)|6836.880933057364|24.586499776486363|0|null|2.4789889012570465|0|null|false|0|false
179.50|(6819.85,-.08)|(1.00,-.00)|6818.850512687963|24.586499776486363|6818|0|0|(6829.85,.00)|(6918.20,.00)|(6837.88,.00)|0.02|1.00|0.00|(6839.85,.00)|(1.00,.00)|6838.850512687963|24.586499776486363|0|null|2.479305928836176|0|null|false|0|false
179.55|(6821.82,-.07)|(1.00,-.00)|6820.820092397174|24.586499776486363|6820|0|0|(6831.82,.00)|(6920.17,.00)|(6839.85,.00)|0.02|1.00|0.00|(6841.82,.00)|(1.00,.00)|6840.820092397174|24.586499776486363|0|null|2.479704584012514|0|null|false|0|false
179.60|(6823.79,-.07)|(1.00,.00)|6822.789672137301|24.586499776486363|6822|0|0|(6833.79,.00)|(6922.14,.00)|(6841.82,.00)|0.02|1.00|0.00|(6843.79,.00)|(1.00,.00)|6842.789672137301|24.586499776486363|0|null|2.4801648315210265|0|null|false|0|false
179.65|(6825.76,-.07)|(1.00,.00)|6824.759251888138|24.586499776486363|6824|0|0|(6835.76,.00)|(6924.11,.00)|(6843.79,.00)|0.02|1.00|0.00|(6845.76,.00)|(1.00,.00)|6844.759251888138|24.586499776486363|0|null|2.480667069527363|0|null|false|0|false
179.70|(6827.73,-.07)|(1.00,.00)|6826.728831649815|24.586499776486363|6826|0|0|(6837.73,.00)|(6926.07,.00)|(6845.76,.00)|0.02|1.00|0.00|(6847.73,.00)|(1.00,.00)|6846.728831649815|24.586499776486363|0|null|2.481192442555834|0|null|false|0|false
179.75|(6829.70,-.07)|(1.00,.00)|6828.698411435763|24.586499776486363|6828|0|0|(6839.70,.00)|(6928.04,.00)|(6847.73,.00)|0.02|1.00|0.00|(6849.70,.00)|(1.00,.00)|6848.698411435763|24.586499776486363|0|null|2.4817231352148865|0|null|false|0|false
179.80|(6831.67,-.06)|(1.00,.00)|6830.667991266275|24.586499776486363|6830|0|0|(6841.67,.00)|(6930.01,.00)|(6849.70,.00)|0.02|1.00|0.00|(6851.67,.00)|(1.00,.00)|6850.667991266275|24.586499776486363|0|null|2.4822426409323484|0|null|false|0|false
179.85|(6833.64,-.06)|(1.00,.00)|6832.637571163005|24.586499776486363|6832|0|0|(6843.64,.00)|(6931.98,.00)|(6851.67,.00)|0.02|1.00|0.00|(6853.64,.00)|(1.00,.00)|6852.637571163005|24.586499776486363|0|null|2.482736000436214|0|null|false|0|false
179.90|(6835.61,-.06)|(1.00,.00)|6834.607150926941|24.586499776486363|6834|0|0|(6845.61,.00)|(6933.95,.00)|(6853.64,.00)|0.01|1.00|0.00|(6855.61,.00)|(1.00,.00)|6854.607150926941|24.586499776486363|0|null|2.482956388972375|0|null|false|0|false
179.95|(6837.58,-.06)|(1.00,.00)|6836.576730721228|24.586499776486363|6836|0|0|(6847.58,.00)|(6935.92,.00)|(6855.61,.00)|0.01|1.00|0.00|(6857.58,.00)|(1.00,.00)|6856.576730721228|24.586499776486363|0|null|2.4830458923525813|0|null|false|0|false
180.00|(6839.55,-.06)|(1.00,.00)|6838.546310444609|24.586499776486363|6838|0|0|(6849.55,.00)|(6937.89,.00)|(6857.58,.00)|0.01|1.00|0.00|(6859.55,.00)|(1.00,.00)|6858.546310444609|24.586499776486363|0|null|2.4829945116348733|0|null|false|0|false
180.05|(6841.52,-.06)|(1.00,.00)|6840.515889976675|24.586499776486363|6840|0|0|(6851.52,.00)|(6939.86,.00)|(6859.55,.00)|0.01|1.00|0.00|(6861.52,.00)|(1.00,.00)|6860.515889976675|24.586499776486363|0|null|2.4827944453116038|0|null|false|0|false
180.10|(6843.49,-.06)|(1.00,-.00)|6842.485469183064|24.586499776486363|6842|0|0|(6853.49,.00)|(6941.83,.00)|(6861.52,.00)|0.01|1.00|0.00|(6863.49,.00)|(1.00,.00)|6862.485469183064|24.586499776486363|0|null|2.482440117136388|0|null|false|0|false
180.15|(6845.46,-.07)|(1.00,-.00)|6844.4550479215695|24.586499776486363|6844|0|0|(6855.46,.00)|(6943.80,.00)|(6863.49,.00)|0.01|1.00|0.00|(6865.46,.00)|(1.00,.00)|6864.4550479215695|24.586499776486363|0|null|2.4819281586365216|0|null|false|0|false
180.20|(6847.42,-.07)|(1.00,-.00)|6846.424626048698|24.586499776486363|6846|0|0|(6857.42,.00)|(6945.77,.00)|(6865.46,.00)|0.01|1.00|0.00|(6867.42,.00)|(1.00,.00)|6866.424626048698|24.586499776486363|0|null|2.481257347009497|0|null|false|0|false
180.25|(6849.39,-.07)|(1.00,-.00)|6848.3942039040185|24.586499776486363|6848|0|0|(6859.39,.00)|(6947.74,.00)|(6867.42,.00)|0.01|1.00|0.00|(6869.39,.00)|(1.00,.00)|6868.3942039040185|24.586499776486363|0|null|2.480473371302201|0|null|false|0|false
180.30|(6851.36,-.07)|(1.00,-.00)|6850.363781015581|24.586499776486363|6850|0|0|(6861.36,.00)|(6949.71,.00)|(6869.39,.00)|0.01|1.00|0.00|(6871.36,.00)|(1.00,.00)|6870.363781015581|24.586499776486363|0|null|2.4795494846967605|0|null|false|0|false
180.35|(6853.33,-.08)|(1.00,-.00)|6852.333357301081|24.586499776486363|6852|0|0|(6863.33,.00)|(6951.68,.00)|(6871.36,.00)|0.01|1.00|0.00|(6873.33,.00)|(1.00,.00)|6872.333357301081|24.586499776486363|0|null|2.4784902558788655|0|null|false|0|false
180.40|(6855.30,-.08)|(1.00,-.00)|6854.302932697204|24.586499776486363|6854|0|0|(6865.30,.00)|(6953.65,.00)|(6873.33,.00)|0.01|1.00|0.00|(6875.30,.00)|(1.00,.00)|6874.302932697204|24.586499776486363|0|null|2.477301735674236|0|null|false|0|false
180.45|(6857.27,-.09)|(1.00,-.00)|6856.272507161765|24.586499776486363|6856|0|0|(6867.27,.00)|(6955.62,.00)|(6875.30,.00)|0.01|1.00|0.00|(6877.27,.00)|(1.00,.00)|6876.272507161765|24.586499776486363|0|null|2.475991215102568|0|null|false|0|false
180.50|(6859.24,-.09)|(1.00,-.00)|6858.242080674508|24.586499776486363|6858|0|0|(6869.24,.00)|(6957.59,.00)|(6877.27,.00)|0.01|1.00|0.00|(6879.24,.00)|(1.00,.00)|6878.242080674508|24.586499776486363|0|null|2.474566961025363|0|null|false|0|false
180.55|(6861.21,-.10)|(1.00,-.00)|6860.211653236532|24.586499776486363|6860|0|0|(6871.21,.00)|(6959.56,.00)|(6879.24,.00)|0.01|1.00|0.00|(6881.21,.00)|(1.00,.00)|6880.211653236532|24.586499776486363|0|null|2.4730379353534064|0|null|false|0|false
180.60|(6863.18,-.10)|(1.00,-.00)|6862.181224868469|24.586499776486363|6862|0|0|(6873.18,.00)|(6961.53,.00)|(6881.21,.00)|0.01|1.00|0.00|(6883.18,.00)|(1.00,.00)|6882.181224868469|24.586499776486363|0|null|2.471413504122054|0|null|false|0|false
180.65|(6865.15,-.11)|(1.00,-.00)|6864.150800609647|24.586499776486363|6864|0|0|(6875.15,.00)|(6963.50,.00)|(6883.18,.00)|0.05|1.00|0.00|(6885.15,.00)|(1.00,.00)|6884.150800609647|24.586499776486363|0|null|2.4703651407293123|0|null|false|0|false
180.70|(6867.12,-.11)|(1.00,-.00)|6866.1203773066445|24.586499776486363|6866|0|0|(6877.12,.00)|(6965.47,.00)|(6885.15,.00)|0.05|1.00|0.00|(6887.12,.00)|(1.00,.00)|6886.1203773066445|24.586499776486363|0|null|2.4694675109425086|0|null|false|0|false
180.75|(6869.09,-.11)|(1.00,-.00)|6868.089954855723|24.586499776486363|6868|0|0|(6879.09,.00)|(6967.44,.00)|(6887.12,.00)|0.05|1.00|0.00|(6889.09,.00)|(1.00,.00)|6888.089954855723|24.586499776486363|0|null|2.468731555480697|0|null|false|0|false
180.80|(6871.06,-.12)|(1.00,-.00)|6870.059533119384|24.586499776486363|6870|0|0|(6881.06,.00)|(6969.41,.00)|(6889.09,.00)|0.05|1.00|0.00|(6891.06,.00)|(1.00,.00)|6890.059533119384|24.586499776486363|0|null|2.468167258583816|0|null|false|0|false
180.85|(6873.03,-.12)|(1.00,-.00)|6872.029111927797|24.586499776486363|6872|0|0|(6883.03,.00)|(6971.38,.00)|(6891.06,.00)|0.05|1.00|0.00|(6893.03,.00)|(1.00,.00)|6892.029111927797|24.586499776486363|0|null|2.46778341994781|0|null|false|0|false
180.90|(6875.00,-.12)|(1.00,-.00)|6873.998691082078|24.586499776486363|6873|0|0|(6885.00,.00)|(6973.34,.00)|(6893.03,.00)|0.05|1.00|0.00|(6895.00,.00)|(1.00,.00)|6893.998691082078|24.586499776486363|0|null|2.4675874531036284|0|null|false|0|false
180.95|(6876.97,-.12)|(1.00,-.00)|6875.968270359287|24.586499776486363|6875|0|0|(6886.97,.00)|(6975.31,.00)|(6895.00,.00)|0.05|1.00|0.00|(6896.97,.00)|(1.00,.00)|6895.968270359287|24.586499776486363|0|null|2.4675852150431767|0|null|false|0|false
181.00|(6878.94,-.12)|(1.00,-.00)|6877.937849518918|24.586499776486363|6877|0|0|(6888.94,.00)|(6977.28,.00)|(6896.97,.00)|0.05|1.00|0.00|(6898.94,.00)|(1.00,.00)|6897.937849518918|24.586499776486363|0|null|2.467780871198916|0|null|false|0|false
181.05|(6880.91,-.12)|(1.00,-.00)|6879.90742661781|24.586499776486363|6879|0|0|(6890.91,.00)|(6979.25,.00)|(6898.94,.00)|0.06|1.00|0.00|(6900.91,.00)|(1.00,.00)|6899.90742661781|24.586499776486363|0|null|2.4683378953014223|0|null|false|0|false
181.10|(6882.88,-.11)|(1.00,.00)|6881.877002626141|24.586499776486363|6881|0|0|(6892.88,.00)|(6981.22,.00)|(6900.91,.00)|0.06|1.00|0.00|(6902.88,.00)|(1.00,.00)|6901.877002626141|24.586499776486363|0|null|2.4691510556868073|0|null|false|0|false
181.15|(6884.85,-.11)|(1.00,.00)|6883.846577130472|24.586499776486363|6883|0|0|(6894.85,.00)|(6983.19,.00)|(6902.88,.00)|0.06|1.00|0.00|(6904.85,.00)|(1.00,.00)|6903.846577130472|24.586499776486363|0|null|2.47021954476822|0|null|false|0|false
181.20|(6886.82,-.10)|(1.00,.00)|6885.816149735927|24.586499776486363|6885|0|0|(6896.82,.00)|(6985.16,.00)|(6904.85,.00)|0.06|1.00|0.00|(6906.82,.00)|(1.00,.00)|6905.816149735927|24.586499776486363|0|null|2.4715406750043303|0|null|false|0|false
181.25|(6888.79,-.10)|(1.00,.00)|6887.785720076753|24.586499776486363|6887|0|0|(6898.79,.00)|(6987.13,.00)|(6906.82,.00)|0.06|1.00|0.00|(6908.79,.00)|(1.00,.00)|6907.785720076753|24.586499776486363|0|null|2.473109956579118|0|null|false|0|false
181.30|(6890.76,-.09)|(1.00,.00)|6889.755287825568|24.586499776486363|6889|0|0|(6900.76,.00)|(6989.10,.00)|(6908.79,.00)|0.06|1.00|0.00|(6910.76,.00)|(1.00,.00)|6909.755287825568|24.586499776486363|0|null|2.4749212164929064|0|null|false|0|false
181.35|(6892.72,-.09)|(1.00,.00)|6891.724860622197|24.586499776486363|6891|0|0|(6902.72,.00)|(6991.07,.00)|(6910.76,.00)|0.03|1.00|0.00|(6912.72,.00)|(1.00,.00)|6911.724860622197|24.586499776486363|0|null|2.476443067011358|0|null|false|0|false
181.40|(6894.69,-.08)|(1.00,.00)|6893.6944329831695|24.586499776486363|6893|0|0|(6904.69,.00)|(6993.04,.00)|(6912.72,.00)|0.03|1.00|0.00|(6914.69,.00)|(1.00,.00)|6913.6944329831695|24.586499776486363|0|null|2.478010302541873|0|null|false|0|false
181.45|(6896.66,-.07)|(1.00,.00)|6895.66400501129|24.586499776486363|6895|0|0|(6906.66,.00)|(6995.01,.00)|(6914.69,.00)|0.03|1.00|0.00|(6916.66,.00)|(1.00,.00)|6915.66400501129|24.586499776486363|0|null|2.479611120249869|0|null|false|0|false
181.50|(6898.63,-.07)|(1.00,.00)|6897.633576823958|24.586499776486363|6897|0|0|(6908.63,.00)|(6996.98,.00)|(6916.66,.00)|0.03|1.00|0.00|(6918.63,.00)|(1.00,.00)|6917.633576823958|24.586499776486363|0|null|2.4812330453900135|0|null|false|0|false
181.55|(6900.60,-.06)|(1.00,.00)|6899.603148548227|24.586499776486363|6899|0|0|(6910.60,.00)|(6998.95,.00)|(6918.63,.00)|0.03|1.00|0.00|(6920.60,.00)|(1.00,.00)|6919.603148548227|24.586499776486363|0|null|2.4828631939368844|0|null|false|0|false
181.60|(6902.57,-.06)|(1.00,.00)|6901.572720315321|24.586499776486363|6901|0|0|(6912.57,.00)|(7000.92,.00)|(6920.60,.00)|0.03|1.00|0.00|(6922.57,.00)|(1.00,.00)|6921.572720315321|24.586499776486363|0|null|2.484488552054292|0|null|false|0|false
181.65|(6904.54,-.05)|(1.00,.00)|6903.542292254928|24.586499776486363|6903|0|0|(6914.54,.00)|(7002.89,.00)|(6922.57,.00)|0.03|1.00|0.00|(6924.54,.00)|(1.00,.00)|6923.542292254928|24.586499776486363|0|null|2.486096266258688|0|null|false|0|false
181.70|(6906.51,-.05)|(1.00,.00)|6905.511864489645|24.586499776486363|6905|0|0|(6916.51,.00)|(7004.86,.00)|(6924.54,.00)|0.03|1.00|0.00|(6926.51,.00)|(1.00,.00)|6925.511864489645|24.586499776486363|0|null|2.4876739378785397|0|null|false|0|false
181.75|(6908.48,-.04)|(1.00,.00)|6907.481438226001|24.586499776486363|6907|0|0|(6918.48,.00)|(7006.83,.00)|(6926.51,.00)|-0.01|1.00|0.00|(6928.48,.00)|(1.00,.00)|6927.481438226001|24.586499776486363|0|null|2.4886002337879267|0|null|false|0|false
181.80|(6910.45,-.04)|(1.00,.00)|6909.4510133788535|24.586499776486363|6909|0|0|(6920.45,.00)|(7008.80,.00)|(6928.48,.00)|-0.01|1.00|0.00|(6930.45,.00)|(1.00,.00)|6929.4510133788535|24.586499776486363|0|null|2.4892648136024|0|null|false|0|false
181.85|(6912.42,-.04)|(1.00,.00)|6911.420589525713|24.586499776486363|6911|0|0|(6922.42,.00)|(7010.77,.00)|(6930.45,.00)|-0.01|1.00|0.00|(6932.42,.00)|(1.00,.00)|6931.420589525713|24.586499776486363|0|null|2.4896564109663446|0|null|false|0|false
181.90|(6914.39,-.04)|(1.00,.00)|6913.390166188422|24.586499776486363|6913|0|0|(6924.39,.00)|(7012.74,.00)|(6932.42,.00)|-0.01|1.00|0.00|(6934.39,.00)|(1.00,.00)|6933.390166188422|24.586499776486363|0|null|2.4897655144020554|0|null|false|0|false
181.95|(6916.36,-.04)|(1.00,.00)|6915.35974284338|24.586499776486363|6915|0|0|(6926.36,.00)|(7014.71,.00)|(6934.39,.00)|-0.01|1.00|0.00|(6936.36,.00)|(1.00,.00)|6935.35974284338|24.586499776486363|0|null|2.4895845729824133|0|null|false|0|false
182.00|(6918.33,-.04)|(1.00,.00)|6917.329318934474|24.586499776486363|6917|0|0|(6928.33,.00)|(7016.68,.00)|(6936.36,.00)|-0.01|1.00|0.00|(6938.33,.00)|(1.00,.00)|6937.329318934474|24.586499776486363|0|null|2.489108171073871|0|null|false|0|false
182.05|(6920.30,-.04)|(1.00,.00)|6919.298893888234|24.586499776486363|6919|0|0|(6930.30,.00)|(7018.64,.00)|(6938.33,.00)|-0.01|1.00|0.00|(6940.30,.00)|(1.00,.00)|6939.298893888234|24.586499776486363|0|null|2.488333167870049|0|null|false|0|false
182.10|(6922.27,-.05)|(1.00,-.00)|6921.268467130595|24.586499776486363|6921|0|0|(6932.27,.00)|(7020.61,.00)|(6940.30,.00)|-0.01|1.00|0.00|(6942.27,.00)|(1.00,.00)|6941.268467130595|24.586499776486363|0|null|2.4872587981961285|0|null|false|0|false
182.15|(6924.24,-.05)|(1.00,-.00)|6923.238038104532|24.586499776486363|6923|0|0|(6934.24,.00)|(7022.58,.00)|(6942.27,.00)|-0.01|1.00|0.00|(6944.24,.00)|(1.00,.00)|6943.238038104532|24.586499776486363|0|null|2.485886731903404|0|null|false|0|false
182.20|(6926.21,-.06)|(1.00,-.00)|6925.207606287758|24.586499776486363|6925|0|0|(6936.21,.00)|(7024.55,.00)|(6944.24,.00)|-0.01|1.00|0.00|(6946.21,.00)|(1.00,.00)|6945.207606287758|24.586499776486363|0|null|2.484221090073058|0|null|false|0|false
182.25|(6928.18,-.06)|(1.00,-.00)|6927.177171209688|24.586499776486363|6927|0|0|(6938.18,.00)|(7026.52,.00)|(6946.21,.00)|-0.01|1.00|0.00|(6948.18,.00)|(1.00,.00)|6947.177171209688|24.586499776486363|0|null|2.482268417188619|0|null|false|0|false
182.30|(6930.15,-.07)|(1.00,-.00)|6929.146732466853|24.586499776486363|6929|0|0|(6940.15,.00)|(7028.49,.00)|(6948.18,.00)|-0.01|1.00|0.00|(6950.15,.00)|(1.00,.00)|6949.146732466853|24.586499776486363|0|null|2.480037609396833|0|null|false|0|false
182.35|(6932.12,-.08)|(1.00,-.00)|6931.116289736042|24.586499776486363|6931|0|0|(6942.12,.00)|(7030.46,.00)|(6950.15,.00)|-0.01|1.00|0.00|(6952.12,.00)|(1.00,.00)|6951.116289736042|24.586499776486363|0|null|2.4775397999356312|0|null|false|0|false
182.40|(6934.09,-.09)|(1.00,-.00)|6933.08584278456|24.586499776486363|6933|0|0|(6944.09,.00)|(7032.43,.00)|(6952.12,.00)|-0.01|1.00|0.00|(6954.09,.00)|(1.00,.00)|6953.08584278456|24.586499776486363|0|null|2.474788203744481|0|null|false|0|false
182.45|(6936.06,-.10)|(1.00,-.00)|6935.055391477115|24.586499776486363|6935|0|0|(6946.06,.00)|(7034.40,.00)|(6954.09,.00)|-0.01|1.00|0.00|(6956.06,.00)|(1.00,.00)|6955.055391477115|24.586499776486363|0|null|2.4717979241659065|0|null|false|0|false
182.50|(6938.02,-.11)|(1.00,-.00)|6937.024935779062|24.586499776486363|6937|0|0|(6948.02,.00)|(7036.37,.00)|(6956.06,.00)|-0.01|1.00|0.00|(6958.02,.00)|(1.00,.00)|6957.024935779062|24.586499776486363|0|null|2.468585725477946|0|null|false|0|false
182.55|(6939.99,-.13)|(1.00,-.00)|6938.994484611443|24.586499776486363|6938|0|0|(6949.99,.00)|(7038.34,.00)|(6958.02,.00)|0.01|1.00|0.00|(6959.99,.00)|(1.00,.00)|6958.994484611443|24.586499776486363|0|null|2.4655428548251717|0|null|false|0|false
182.60|(6941.96,-.14)|(1.00,-.00)|6940.9640323201465|24.586499776486363|6940|0|0|(6951.96,.00)|(7040.31,.00)|(6959.99,.00)|0.01|1.00|0.00|(6961.96,.00)|(1.00,.00)|6960.9640323201465|24.586499776486363|0|null|2.462443661186518|0|null|false|0|false
182.65|(6943.93,-.15)|(1.00,-.01)|6942.933579303174|24.586499776486363|6942|0|0|(6953.93,.00)|(7042.28,.00)|(6961.96,.00)|0.01|1.00|0.00|(6963.93,.00)|(1.00,.00)|6962.933579303174|24.586499776486363|0|null|2.459309445867314|0|null|false|0|false
182.70|(6945.90,-.16)|(1.00,-.01)|6944.903125982443|24.586499776486363|6944|0|0|(6955.90,.00)|(7044.25,.00)|(6963.93,.00)|0.01|1.00|0.00|(6965.90,.00)|(1.00,.00)|6964.903125982443|24.586499776486363|0|null|2.456161891177192|0|null|false|0|false
182.75|(6947.87,-.17)|(1.00,-.01)|6946.87267278952|24.586499776486363|6946|0|0|(6957.87,.00)|(7046.22,.00)|(6965.90,.00)|0.01|1.00|0.00|(6967.87,.00)|(1.00,.00)|6966.87267278952|24.586499776486363|0|null|2.453022750178234|0|null|false|0|false
182.80|(6949.84,-.18)|(1.00,-.01)|6948.8422201510875|24.586499776486363|6948|0|0|(6959.84,.00)|(7048.19,.00)|(6967.87,.00)|0.01|1.00|0.00|(6969.84,.00)|(1.00,.00)|6968.8422201510875|24.586499776486363|0|null|2.4499135362253694|0|null|false|0|false
182.85|(6951.81,-.19)|(1.00,-.01)|6950.811768474844|24.586499776486363|6950|0|0|(6961.81,.00)|(7050.16,.00)|(6969.84,.00)|0.01|1.00|0.00|(6971.81,.00)|(1.00,.00)|6970.811768474844|24.586499776486363|0|null|2.4468552188165282|0|null|false|0|false
182.90|(6953.78,-.21)|(1.00,-.01)|6952.781318136479|24.586499776486363|6952|0|0|(6963.78,.00)|(7052.13,.00)|(6971.81,.00)|0.01|1.00|0.00|(6973.78,.00)|(1.00,.00)|6972.781318136479|24.586499776486363|0|null|2.443867932138877|0|null|false|0|false
182.95|(6955.75,-.21)|(1.00,-.01)|6954.750874918994|24.586499776486363|6954|0|0|(6965.75,.00)|(7054.10,.00)|(6973.78,.00)|0.06|1.00|0.00|(6975.75,.00)|(1.00,.00)|6974.750874918994|24.586499776486363|0|null|2.4418476682948507|0|null|false|0|false
183.00|(6957.72,-.22)|(1.00,-.00)|6956.720436681542|24.586499776486363|6956|0|0|(6967.72,.00)|(7056.07,.00)|(6975.75,.00)|0.06|1.00|0.00|(6977.72,.00)|(1.00,.00)|6976.720436681542|24.586499776486363|0|null|2.440236332218767|0|null|false|0|false
183.05|(6959.69,-.22)|(1.00,-.00)|6958.690002468269|24.586499776486363|6958|0|0|(6969.69,.00)|(7058.04,.00)|(6977.72,.00)|0.06|1.00|0.00|(6979.69,.00)|(1.00,.00)|6978.690002468269|24.586499776486363|0|null|2.4390528172503823|0|null|false|0|false
183.10|(6961.66,-.23)|(1.00,-.00)|6960.659571159735|24.586499776486363|6960|0|0|(6971.66,.00)|(7060.01,.00)|(6979.69,.00)|0.06|1.00|0.00|(6981.66,.00)|(1.00,.00)|6980.659571159735|24.586499776486363|0|null|2.4383139585151756|0|null|false|0|false
183.15|(6963.63,-.23)|(1.00,-.00)|6962.62914148846|24.586499776486363|6962|0|0|(6973.63,.00)|(7061.98,.00)|(6981.66,.00)|0.06|1.00|0.00|(6983.63,.00)|(1.00,.00)|6982.62914148846|24.586499776486363|0|null|2.4380344087887766|0|null|false|0|false
183.20|(6965.60,-.23)|(1.00,-.00)|6964.598712058491|24.586499776486363|6964|0|0|(6975.60,.00)|(7063.94,.00)|(6983.63,.00)|0.06|1.00|0.00|(6985.60,.00)|(1.00,.00)|6984.598712058491|24.586499776486363|0|null|2.438226554499301|0|null|false|0|false
183.25|(6967.57,-.22)|(1.00,-.00)|6966.568281368135|24.586499776486363|6966|0|0|(6977.57,.00)|(7065.91,.00)|(6985.60,.00)|0.06|1.00|0.00|(6987.57,.00)|(1.00,.00)|6986.568281368135|24.586499776486363|0|null|2.438900473902477|0|null|false|0|false
183.30|(6969.54,-.22)|(1.00,-.00)|6968.537840261991|24.586499776486363|6968|0|0|(6979.54,.00)|(7067.88,.00)|(6987.57,.00)|0.08|1.00|0.00|(6989.54,.00)|(1.00,.00)|6988.537840261991|24.586499776486363|0|null|2.4403587356272762|0|null|false|0|false
183.35|(6971.51,-.21)|(1.00,.00)|6970.507392475782|24.586499776486363|6970|0|0|(6981.51,.00)|(7069.85,.00)|(6989.54,.00)|0.08|1.00|0.00|(6991.51,.00)|(1.00,.00)|6990.507392475782|24.586499776486363|0|null|2.4424133030407447|0|null|false|0|false
183.40|(6973.48,-.20)|(1.00,.00)|6972.476935567601|24.586499776486363|6972|0|0|(6983.48,.00)|(7071.82,.00)|(6991.51,.00)|0.08|1.00|0.00|(6993.48,.00)|(1.00,.00)|6992.476935567601|24.586499776486363|0|null|2.445068450818229|0|null|false|0|false
